,state_name,city_name,vacinados,perc_vacinados,imunizados,perc_imunizados,nao_vacinados
1652,Alagoas,Barra de Santo Antônio,566.0,3.55,127.0,0.8,15366
1653,Alagoas,Barra de São Miguel,319.0,3.83,59.0,0.71,8003
1654,Alagoas,Batalha,1087.0,5.96,157.0,0.86,17145
1655,Alagoas,Belém,525.0,12.09,89.0,2.05,3819
1656,Alagoas,Belo Monte,556.0,8.29,87.0,1.3,6148
1657,Alagoas,Boca da Mata,1751.0,6.42,322.0,1.18,25530
1658,Alagoas,Branquinha,619.0,5.9,81.0,0.77,9875
1659,Alagoas,Cacimbinhas,1002.0,9.23,128.0,1.18,9856
1660,Alagoas,Cajueiro,1123.0,5.28,198.0,0.93,20141
1661,Alagoas,Campestre,350.0,5.05,90.0,1.3,6586
1662,Alagoas,Campo Alegre,1737.0,3.04,403.0,0.71,55326
1663,Alagoas,Campo Grande,550.0,5.75,99.0,1.04,9008
1664,Alagoas,Canapi,1072.0,6.05,123.0,0.69,16650
1665,Alagoas,Capela,1189.0,6.97,162.0,0.95,15864
1666,Alagoas,Carneiros,618.0,6.81,72.0,0.79,8463
1667,Alagoas,Chã Preta,489.0,6.69,55.0,0.75,6822
1668,Alagoas,Coité do Nóia,1167.0,10.91,91.0,0.85,9526
1669,Alagoas,Colônia Leopoldina,938.0,4.32,133.0,0.61,20760
1670,Alagoas,Coqueiro Seco,420.0,7.19,81.0,1.39,5425
1671,Alagoas,Coruripe,2257.0,3.96,574.0,1.01,54676
1672,Alagoas,Craíbas,1187.0,4.9,174.0,0.72,23032
1673,Alagoas,Delmiro Gouveia,3627.0,6.97,563.0,1.08,48389
1674,Alagoas,Dois Riachos,771.0,6.96,60.0,0.54,10304
1675,Alagoas,Estrela de Alagoas,1268.0,6.97,120.0,0.66,16937
1676,Alagoas,Feira Grande,2153.0,9.71,444.0,2.0,20013
1677,Alagoas,Feliz Deserto,401.0,8.44,72.0,1.51,4353
1678,Alagoas,Flexeiras,778.0,6.08,132.0,1.03,12012
1679,Alagoas,Girau do Ponciano,2194.0,5.36,233.0,0.57,38723
1680,Alagoas,Ibateguara,885.0,5.67,146.0,0.93,14731
1681,Alagoas,Igaci,1542.0,6.02,206.0,0.8,24089
1682,Alagoas,Igreja Nova,1296.0,5.29,168.0,0.69,23203
1683,Alagoas,Inhapi,1137.0,6.18,444.0,2.42,17248
1684,Alagoas,Jacaré dos Homens,493.0,9.39,75.0,1.43,4760
1685,Alagoas,Jacuípe,293.0,4.17,69.0,0.98,6728
1686,Alagoas,Japaratinga,378.0,4.52,55.0,0.66,7983
1687,Alagoas,Jaramataia,195.0,3.38,48.0,0.83,5575
1688,Alagoas,Jequiá da Praia,750.0,6.48,105.0,0.91,10830
1689,Alagoas,Joaquim Gomes,1585.0,6.61,982.0,4.09,22408
1690,Alagoas,Jundiá,298.0,7.17,46.0,1.11,3857
1691,Alagoas,Junqueiro,1426.0,5.77,201.0,0.81,23301
1692,Alagoas,Lagoa da Canoa,1368.0,7.66,206.0,1.15,16484
1693,Alagoas,Limoeiro de Anadia,2185.0,7.63,320.0,1.12,26450
1694,Alagoas,Maceió,87157.0,8.55,25944.0,2.55,931791
1695,Alagoas,Major Isidoro,1084.0,5.47,119.0,0.6,18720
1696,Alagoas,Maragogi,1363.0,4.17,321.0,0.98,31341
1697,Alagoas,Maravilha,771.0,8.41,62.0,0.68,8392
1698,Alagoas,Marechal Deodoro,2320.0,4.47,720.0,1.39,49581
1699,Alagoas,Maribondo,1181.0,8.9,149.0,1.12,12083
1700,Alagoas,Mar Vermelho,378.0,10.76,81.0,2.31,3136
1701,Alagoas,Mata Grande,1264.0,5.01,158.0,0.63,23952
1702,Alagoas,Matriz de Camaragibe,1149.0,4.66,189.0,0.77,23493
1703,Alagoas,Messias,760.0,4.26,183.0,1.02,17096
1704,Alagoas,Minador do Negrão,308.0,5.78,83.0,1.56,5021
1705,Alagoas,Monteirópolis,460.0,6.43,100.0,1.4,6699
1706,Alagoas,Murici,1400.0,4.96,347.0,1.23,26836
1707,Alagoas,Novo Lino,548.0,4.32,79.0,0.62,12142
1708,Alagoas,Olho d'Água das Flores,1425.0,6.57,252.0,1.16,20263
1709,Alagoas,Olho d'Água do Casado,454.0,4.84,72.0,0.77,8919
1710,Alagoas,Olho d'Água Grande,277.0,5.41,61.0,1.19,4846
1711,Alagoas,Olivença,936.0,8.05,82.0,0.71,10688
1712,Alagoas,Ouro Branco,1101.0,9.58,135.0,1.17,10395
1713,Alagoas,Palestina,197.0,3.93,54.0,1.08,4814
1714,Alagoas,Palmeira dos Índios,7048.0,9.63,2269.0,3.1,66170
1715,Alagoas,Pão de Açúcar,1182.0,4.84,196.0,0.8,23217
1716,Alagoas,Pariconha,2936.0,27.87,2042.0,19.39,7597
1717,Alagoas,Paripueira,636.0,4.83,90.0,0.68,12540
1718,Alagoas,Passo de Camaragibe,528.0,3.46,112.0,0.73,14717
1719,Alagoas,Paulo Jacinto,692.0,9.15,120.0,1.59,6872
1720,Alagoas,Penedo,5330.0,8.37,1144.0,1.8,58353
1721,Alagoas,Piaçabuçu,938.0,5.26,152.0,0.85,16889
1722,Alagoas,Pilar,2421.0,6.9,401.0,1.14,32690
1723,Alagoas,Pindoba,208.0,7.15,71.0,2.44,2700
1724,Alagoas,Piranhas,1194.0,4.77,312.0,1.25,23845
1725,Alagoas,Poço das Trincheiras,559.0,3.89,36.0,0.25,13827
1726,Alagoas,Porto Calvo,1802.0,6.63,163.0,0.6,25363
1727,Alagoas,Porto de Pedras,308.0,3.96,51.0,0.66,7478
1728,Alagoas,Porto Real do Colégio,2542.0,12.67,1154.0,5.75,17524
1729,Alagoas,Quebrangulo,877.0,7.77,160.0,1.42,10417
1730,Alagoas,Rio Largo,4333.0,5.77,819.0,1.09,70787
1731,Alagoas,Roteiro,374.0,5.61,74.0,1.11,6290
1732,Alagoas,Santa Luzia do Norte,618.0,8.47,103.0,1.41,6678
1733,Alagoas,Santana do Ipanema,3024.0,6.35,1016.0,2.13,44630
1734,Alagoas,Santana do Mundaú,794.0,7.39,128.0,1.19,9946
1735,Alagoas,São Brás,481.0,6.91,59.0,0.85,6480
1736,Alagoas,São José da Laje,1336.0,5.58,212.0,0.89,22591
1737,Alagoas,São José da Tapera,1578.0,4.89,247.0,0.77,30682
1738,Alagoas,São Luís do Quitunde,967.0,2.8,206.0,0.6,33588
1739,Alagoas,São Miguel dos Campos,2774.0,4.53,836.0,1.36,58477
1740,Alagoas,São Miguel dos Milagres,465.0,5.85,70.0,0.88,7486
1741,Alagoas,São Sebastião,2605.0,7.63,954.0,2.79,31547
1742,Alagoas,Satuba,655.0,4.74,107.0,0.77,13173
1743,Alagoas,Senador Rui Palmeira,639.0,4.61,84.0,0.61,13231
1744,Alagoas,Tanque d'Arca,522.0,8.47,80.0,1.3,5640
1745,Alagoas,Taquarana,1406.0,7.04,199.0,1.0,18574
1746,Alagoas,Teotônio Vilela,1907.0,4.32,374.0,0.85,42262
1747,Alagoas,Traipu,1299.0,4.69,327.0,1.18,26416
1748,Alagoas,União dos Palmares,4174.0,6.36,763.0,1.16,61437
1749,Alagoas,Viçosa,1847.0,7.18,388.0,1.51,23886
1750,Sergipe,Amparo de São Francisco,148.0,6.23,51.0,2.15,2226
1751,Sergipe,Aquidabã,709.0,3.29,299.0,1.39,20854
1752,Sergipe,Aracaju,51993.0,7.91,10010.0,1.52,605020
1753,Sergipe,Arauá,313.0,3.11,117.0,1.16,9743
1754,Sergipe,Areia Branca,992.0,5.35,275.0,1.48,17550
1755,Sergipe,Barra dos Coqueiros,1643.0,5.4,303.0,1.0,28764
1756,Sergipe,Boquim,1157.0,4.31,240.0,0.89,25659
1757,Sergipe,Brejo Grande,132.0,1.59,65.0,0.78,8177
1758,Sergipe,Campo do Brito,1199.0,6.62,511.0,2.82,16910
1759,Sergipe,Canhoba,240.0,5.99,65.0,1.62,3768
1760,Sergipe,Canindé de São Francisco,672.0,2.25,211.0,0.71,29228
1761,Sergipe,Capela,444.0,1.3,180.0,0.53,33769
1762,Sergipe,Carira,1547.0,7.01,625.0,2.83,20535
1763,Sergipe,Carmópolis,121.0,0.73,,0.0,16513
1764,Sergipe,Cedro de São João,518.0,8.78,122.0,2.07,5379
1765,Sergipe,Cristinápolis,320.0,1.79,185.0,1.04,17554
1766,Sergipe,Cumbe,329.0,8.25,100.0,2.51,3658
1767,Sergipe,Divina Pastora,398.0,7.75,141.0,2.74,4740
1768,Sergipe,Estância,2680.0,3.87,859.0,1.24,66504
1769,Sergipe,Feira Nova,302.0,5.41,117.0,2.1,5282
1770,Sergipe,Frei Paulo,1121.0,7.27,354.0,2.3,14300
1771,Sergipe,Gararu,380.0,3.27,192.0,1.65,11224
1772,Sergipe,General Maynard,237.0,7.08,113.0,3.38,3109
1773,Sergipe,Gracho Cardoso,266.0,4.57,94.0,1.62,5552
1774,Sergipe,Ilha das Flores,438.0,5.14,118.0,1.38,8082
1775,Sergipe,Indiaroba,693.0,3.86,208.0,1.16,17264
1776,Sergipe,Itabaiana,5784.0,6.06,1300.0,1.36,89643
1777,Sergipe,Itabaianinha,2154.0,5.14,363.0,0.87,39774
1778,Sergipe,Itabi,416.0,8.48,114.0,2.33,4487
1779,Sergipe,Itaporanga d'Ajuda,1326.0,3.86,339.0,0.99,33030
1780,Sergipe,Japaratuba,540.0,2.88,232.0,1.24,18203
1781,Sergipe,Japoatã,450.0,3.35,160.0,1.19,12984
1782,Sergipe,Lagarto,663.0,0.64,,0.0,103745
1783,Sergipe,Laranjeiras,444.0,1.49,182.0,0.61,29382
1784,Sergipe,Macambira,548.0,7.92,239.0,3.45,6371
1785,Sergipe,Malhada dos Bois,180.0,4.89,69.0,1.87,3502
1786,Sergipe,Malhador,703.0,5.57,269.0,2.13,11915
1787,Sergipe,Maruim,346.0,2.01,219.0,1.27,16867
1788,Sergipe,Moita Bonita,650.0,5.73,122.0,1.08,10685
1789,Sergipe,Monte Alegre de Sergipe,629.0,4.18,308.0,2.05,14402
1790,Sergipe,Muribeca,484.0,6.35,135.0,1.77,7141
1791,Sergipe,Neópolis,939.0,5.02,311.0,1.66,17780
1792,Sergipe,Nossa Senhora Aparecida,272.0,3.09,116.0,1.32,8524
1793,Sergipe,Nossa Senhora da Glória,1052.0,2.85,403.0,1.09,35872
1794,Sergipe,Nossa Senhora das Dores,1484.0,5.57,751.0,2.82,25145
1795,Sergipe,Nossa Senhora de Lourdes,442.0,6.82,154.0,2.38,6041
1796,Sergipe,Nossa Senhora do Socorro,5834.0,3.18,1569.0,0.85,177794
1797,Sergipe,Pacatuba,776.0,5.38,167.0,1.16,13652
1798,Sergipe,Pedra Mole,179.0,5.49,108.0,3.31,3082
1799,Sergipe,Pedrinhas,289.0,3.01,103.0,1.07,9313
1800,Sergipe,Pinhão,477.0,7.25,194.0,2.95,6099
1801,Sergipe,Pirambu,365.0,3.93,220.0,2.37,8915
1802,Sergipe,Poço Redondo,1455.0,4.18,438.0,1.26,33320
1803,Sergipe,Poço Verde,1321.0,5.57,246.0,1.04,22407
1804,Sergipe,Porto da Folha,1634.0,5.71,790.0,2.76,26962
1805,Sergipe,Propriá,1132.0,3.82,346.0,1.17,28494
1806,Sergipe,Riachão do Dantas,1274.0,6.43,380.0,1.92,18531
1807,Sergipe,Riachuelo,208.0,2.04,193.0,1.89,10005
1808,Sergipe,Ribeirópolis,1416.0,7.59,623.0,3.34,17236
1809,Sergipe,Rosário do Catete,273.0,2.51,140.0,1.29,10582
1810,Sergipe,Salgado,1021.0,5.11,424.0,2.12,18977
1811,Sergipe,Santa Luzia do Itanhy,624.0,4.45,147.0,1.05,13411
1812,Sergipe,Santana do São Francisco,160.0,2.06,59.0,0.76,7620
1813,Sergipe,Santa Rosa de Lima,78.0,1.99,28.0,0.72,3835
1814,Sergipe,Santo Amaro das Brotas,159.0,1.31,81.0,0.67,11943
1815,Sergipe,São Cristóvão,549.0,0.61,6.0,0.01,89523
1816,Sergipe,São Domingos,435.0,3.91,133.0,1.19,10702
1817,Sergipe,São Francisco,244.0,6.55,63.0,1.69,3480
1818,Sergipe,São Miguel do Aleixo,145.0,3.69,58.0,1.48,3785
1819,Sergipe,Simão Dias,2317.0,5.72,286.0,0.71,38167
1820,Sergipe,Siriri,563.0,6.33,263.0,2.96,8330
1821,Sergipe,Telha,229.0,7.1,75.0,2.32,2998
1822,Sergipe,Tobias Barreto,2736.0,5.24,595.0,1.14,49455
1823,Sergipe,Tomar do Geru,576.0,4.26,143.0,1.06,12960
1824,Sergipe,Umbaúba,601.0,2.38,72.0,0.28,24693
1825,Bahia,Abaíra,1360.0,15.56,292.0,3.34,7379
1826,Bahia,Abaré,2529.0,12.59,1365.0,6.8,17557
1827,Bahia,Acajutiba,447.0,2.95,111.0,0.73,14712
1828,Bahia,Adustina,1428.0,8.38,277.0,1.63,15612
1829,Bahia,Água Fria,1616.0,9.52,288.0,1.7,15354
1830,Bahia,Érico Cardoso,874.0,8.24,252.0,2.38,9736
1831,Bahia,Aiquara,501.0,11.27,105.0,2.36,3945
1832,Bahia,Alagoinhas,12882.0,8.5,3368.0,2.22,138714
1833,Bahia,Alcobaça,1321.0,5.88,307.0,1.37,21149
1834,Bahia,Almadina,698.0,12.77,136.0,2.49,4766
1835,Bahia,Amargosa,3514.0,9.44,868.0,2.33,33727
1836,Bahia,Amélia Rodrigues,1861.0,7.41,347.0,1.38,23241
1837,Bahia,América Dourada,1813.0,11.27,262.0,1.63,14281
1838,Bahia,Anagé,1219.0,5.54,335.0,1.52,20786
1839,Bahia,Andaraí,852.0,6.48,156.0,1.19,12291
1840,Bahia,Andorinha,1276.0,8.74,258.0,1.77,13319
1841,Bahia,Angical,1133.0,8.11,302.0,2.16,12844
1842,Bahia,Anguera,1011.0,9.01,209.0,1.86,10210
1843,Bahia,Antas,1926.0,9.98,321.0,1.66,17365
1844,Bahia,Antônio Cardoso,668.0,5.72,143.0,1.22,11015
1845,Bahia,Antônio Gonçalves,1098.0,9.31,225.0,1.91,10700
1846,Bahia,Aporá,661.0,3.73,166.0,0.94,17070
1847,Bahia,Apuarema,797.0,10.87,135.0,1.84,6533
1848,Bahia,Aracatu,1468.0,11.18,289.0,2.2,11667
1849,Bahia,Araças,787.0,6.46,131.0,1.08,11390
1850,Bahia,Araci,4288.0,7.89,640.0,1.18,50091
1851,Bahia,Aramari,336.0,2.95,64.0,0.56,11061
1852,Bahia,Arataca,640.0,5.81,88.0,0.8,10379
1853,Bahia,Aratuípe,472.0,5.35,108.0,1.22,8353
1854,Bahia,Aurelino Leal,1038.0,9.0,202.0,1.75,10493
1855,Bahia,Baianópolis,988.0,7.12,220.0,1.59,12889
1856,Bahia,Baixa Grande,1728.0,8.44,274.0,1.34,18740
1857,Bahia,Banzaê,2527.0,19.1,1576.0,11.91,10702
1858,Bahia,Barra,3812.0,7.11,692.0,1.29,49766
1859,Bahia,Barra da Estiva,1461.0,7.09,271.0,1.32,19137
1860,Bahia,Barra do Choça,103.0,0.33,27.0,0.09,31500
1861,Bahia,Barra do Mendes,1804.0,13.01,277.0,2.0,12061
1862,Bahia,Barra do Rocha,182.0,3.19,27.0,0.47,5532
1863,Bahia,Barreiras,8942.0,5.75,2543.0,1.64,146497
1864,Bahia,Barro Alto,1408.0,9.43,181.0,1.21,13523
1865,Bahia,Barrocas,1422.0,8.9,204.0,1.28,14556
1866,Bahia,Barro Preto,674.0,12.06,210.0,3.76,4917
1867,Bahia,Belmonte,1173.0,5.03,204.0,0.87,22155
1868,Bahia,Belo Campo,2129.0,12.37,350.0,2.03,15082
1869,Bahia,Biritinga,1696.0,10.61,313.0,1.96,14283
1870,Bahia,Boa Nova,823.0,6.51,152.0,1.2,11810
1871,Bahia,Boa Vista do Tupim,1369.0,7.37,302.0,1.63,17207
1872,Bahia,Bom Jesus da Lapa,5077.0,7.34,1112.0,1.61,64071
1873,Bahia,Bom Jesus da Serra,558.0,5.65,52.0,0.53,9322
1874,Bahia,Boninal,1485.0,10.34,193.0,1.34,12883
1875,Bahia,Bonito,1433.0,8.55,201.0,1.2,15331
1876,Bahia,Boquira,1430.0,6.65,460.0,2.14,20078
1877,Bahia,Botuporã,936.0,9.17,246.0,2.41,9275
1878,Bahia,Brejões,1036.0,7.25,166.0,1.16,13259
1879,Bahia,Brejolândia,872.0,8.26,182.0,1.72,9685
1880,Bahia,Brotas de Macaúbas,1343.0,13.13,318.0,3.11,8888
1881,Bahia,Brumado,6177.0,9.19,1316.0,1.96,61018
1882,Bahia,Buerarema,2456.0,13.38,625.0,3.41,15893
1883,Bahia,Buritirama,1223.0,5.78,212.0,1.0,19951
1884,Bahia,Caatiba,626.0,9.26,149.0,2.2,6132
1885,Bahia,Cabaceiras do Paraguaçu,810.0,4.31,219.0,1.16,17997
1886,Bahia,Cachoeira,3390.0,10.13,574.0,1.71,30080
1887,Bahia,Caculé,2899.0,12.51,548.0,2.37,20271
1888,Bahia,Caém,855.0,9.28,165.0,1.79,8358
1889,Bahia,Caetanos,1462.0,10.05,274.0,1.88,13080
1890,Bahia,Caetité,1812.0,3.55,680.0,1.33,49163
1891,Bahia,Cafarnaum,1648.0,8.94,289.0,1.57,16789
1892,Bahia,Cairu,977.0,5.38,180.0,0.99,17199
1893,Bahia,Caldeirão Grande,1312.0,9.84,197.0,1.48,12015
1894,Bahia,Camacan,847.0,2.65,37.0,0.12,31141
1895,Bahia,Camaçari,8594.0,2.87,3037.0,1.02,290538
1896,Bahia,Camamu,1733.0,4.91,435.0,1.23,33583
1897,Bahia,Campo Alegre de Lourdes,2213.0,7.68,264.0,0.92,26585
1898,Bahia,Campo Formoso,6976.0,9.8,1144.0,1.61,64230
1899,Bahia,Canápolis,812.0,8.36,161.0,1.66,8899
1900,Bahia,Canarana,2669.0,10.2,372.0,1.42,23507
1901,Bahia,Canavieiras,2189.0,7.04,514.0,1.65,28910
1902,Bahia,Candeal,906.0,10.97,239.0,2.89,7352
1903,Bahia,Candeias,5579.0,6.41,1139.0,1.31,81497
1904,Bahia,Candiba,1667.0,11.64,289.0,2.02,12652
1905,Bahia,Cândido Sales,1841.0,7.31,451.0,1.79,23348
1906,Bahia,Cansanção,3525.0,10.12,549.0,1.58,31309
1907,Bahia,Canudos,1421.0,8.53,223.0,1.34,15247
1908,Bahia,Capela do Alto Alegre,1388.0,11.93,274.0,2.35,10249
1909,Bahia,Capim Grosso,2667.0,8.7,489.0,1.59,27995
1910,Bahia,Caraíbas,1130.0,12.62,210.0,2.35,7821
1911,Bahia,Caravelas,1744.0,7.92,412.0,1.87,20272
1912,Bahia,Cardeal da Silva,579.0,6.23,124.0,1.33,8716
1913,Bahia,Carinhanha,1700.0,5.86,389.0,1.34,27318
1914,Bahia,Casa Nova,5862.0,8.15,996.0,1.38,66107
1915,Bahia,Castro Alves,2374.0,9.04,433.0,1.65,23890
1916,Bahia,Catolândia,594.0,16.61,149.0,4.17,2983
1917,Bahia,Catu,3090.0,5.65,606.0,1.11,51614
1918,Bahia,Caturama,1098.0,11.77,218.0,2.34,8231
1919,Bahia,Central,1805.0,10.45,296.0,1.71,15461
1920,Bahia,Chorrochó,824.0,7.37,151.0,1.35,10353
1921,Bahia,Cícero Dantas,3170.0,9.75,505.0,1.55,29345
1922,Bahia,Cipó,2052.0,11.86,364.0,2.1,15248
1923,Bahia,Coaraci,2339.0,13.76,454.0,2.67,14654
1924,Bahia,Cocos,1792.0,9.54,315.0,1.68,16985
1925,Bahia,Conceição da Feira,1600.0,7.09,305.0,1.35,20981
1926,Bahia,Conceição do Almeida,2051.0,11.89,504.0,2.92,15196
1927,Bahia,Conceição do Coité,5249.0,7.88,861.0,1.29,61363
1928,Bahia,Conceição do Jacuípe,2545.0,7.68,610.0,1.84,30608
1929,Bahia,Conde,2137.0,8.27,326.0,1.26,23700
1930,Bahia,Condeúba,1824.0,10.58,406.0,2.35,15423
1931,Bahia,Contendas do Sincorá,658.0,16.18,140.0,3.44,3408
1932,Bahia,Coração de Maria,2015.0,8.91,400.0,1.77,20590
1933,Bahia,Cordeiros,138.0,1.6,43.0,0.5,8476
1934,Bahia,Coribe,1578.0,11.12,271.0,1.91,12616
1935,Bahia,Coronel João Sá,1691.0,10.64,325.0,2.04,14204
1936,Bahia,Correntina,3133.0,9.75,618.0,1.92,29004
1937,Bahia,Cotegipe,1111.0,8.06,225.0,1.63,12671
1938,Bahia,Cravolândia,629.0,11.76,138.0,2.58,4720
1939,Bahia,Crisópolis,1088.0,5.16,167.0,0.79,20015
1940,Bahia,Cristópolis,1493.0,10.73,396.0,2.85,12417
1941,Bahia,Cruz das Almas,4956.0,7.84,892.0,1.41,58283
1942,Bahia,Curaçá,2792.0,8.05,464.0,1.34,31908
1943,Bahia,Dário Meira,271.0,2.53,83.0,0.77,10439
1944,Bahia,Dias d'Ávila,3699.0,4.56,565.0,0.7,77390
1945,Bahia,Dom Basílio,1425.0,11.68,288.0,2.36,10774
1946,Bahia,Dom Macedo Costa,482.0,11.88,117.0,2.88,3576
1947,Bahia,Elísio Medrado,903.0,11.12,189.0,2.33,7219
1948,Bahia,Encruzilhada,1748.0,10.28,307.0,1.81,15258
1949,Bahia,Entre Rios,1442.0,3.45,339.0,0.81,40338
1950,Bahia,Esplanada,1096.0,2.94,262.0,0.7,36141
1951,Bahia,Euclides da Cunha,6706.0,11.07,1717.0,2.83,53879
1952,Bahia,Eunápolis,5205.0,4.59,504.0,0.44,108175
1953,Bahia,Fátima,1694.0,9.47,264.0,1.48,16196
1954,Bahia,Feira da Mata,589.0,10.4,129.0,2.28,5076
1955,Bahia,Feira de Santana,39983.0,6.5,10554.0,1.72,574889
1956,Bahia,Filadélfia,2166.0,13.23,330.0,2.02,14211
1957,Bahia,Firmino Alves,86.0,1.53,62.0,1.1,5531
1958,Bahia,Floresta Azul,1218.0,11.46,293.0,2.76,9411
1959,Bahia,Formosa do Rio Preto,1503.0,5.87,427.0,1.67,24088
1960,Bahia,Gandu,2637.0,8.14,579.0,1.79,29766
1961,Bahia,Gavião,607.0,13.6,134.0,3.0,3856
1962,Bahia,Gentio do Ouro,1260.0,11.22,217.0,1.93,9973
1963,Bahia,Glória,2199.0,14.45,1222.0,8.03,13022
1964,Bahia,Gongogi,178.0,2.5,85.0,1.19,6950
1965,Bahia,Governador Mangabeira,2077.0,10.02,442.0,2.13,18645
1966,Bahia,Guajeru,1085.0,15.64,227.0,3.27,5852
1967,Bahia,Guanambi,5259.0,6.23,1840.0,2.18,79222
1968,Bahia,Guaratinga,623.0,2.99,114.0,0.55,20220
1969,Bahia,Heliópolis,1125.0,8.63,237.0,1.82,11906
1970,Bahia,Iaçu,1344.0,5.53,408.0,1.68,22961
1971,Bahia,Ibiassucê,1367.0,14.82,303.0,3.28,7857
1972,Bahia,Ibicaraí,2650.0,12.22,488.0,2.25,19039
1973,Bahia,Ibicoara,883.0,4.51,217.0,1.11,18688
1974,Bahia,Ibicuí,1745.0,10.77,356.0,2.2,14453
1975,Bahia,Ibipeba,1892.0,10.39,284.0,1.56,16319
1976,Bahia,Ibipitanga,1650.0,11.07,279.0,1.87,13252
1977,Bahia,Ibiquera,426.0,10.53,80.0,1.98,3618
1978,Bahia,Ibirapitanga,1260.0,5.39,188.0,0.8,22115
1979,Bahia,Ibirapuã,779.0,9.02,164.0,1.9,7858
1980,Bahia,Ibirataia,1829.0,11.94,299.0,1.95,13483
1981,Bahia,Ibitiara,1470.0,9.0,235.0,1.44,14869
1982,Bahia,Ibititá,2922.0,17.07,344.0,2.01,14191
1983,Bahia,Ibotirama,2752.0,10.22,894.0,3.32,24175
1984,Bahia,Ichu,322.0,5.19,111.0,1.79,5884
1985,Bahia,Igaporã,1277.0,8.16,360.0,2.3,14363
1986,Bahia,Igrapiúna,604.0,4.57,112.0,0.85,12622
1987,Bahia,Iguaí,1877.0,6.97,407.0,1.51,25039
1988,Bahia,Ilhéus,12030.0,7.41,4828.0,2.97,150297
1989,Bahia,Inhambupe,2015.0,5.05,517.0,1.29,37911
1990,Bahia,Ipecaetá,453.0,3.13,48.0,0.33,14034
1991,Bahia,Ipiaú,3330.0,7.26,677.0,1.48,42543
1992,Bahia,Ipirá,4542.0,7.62,963.0,1.62,55053
1993,Bahia,Ipupiara,1071.0,10.86,340.0,3.45,8794
1994,Bahia,Irajuba,445.0,6.13,87.0,1.2,6815
1995,Bahia,Iramaia,604.0,7.08,116.0,1.36,7933
1996,Bahia,Iraquara,1733.0,6.87,288.0,1.14,23483
1997,Bahia,Irará,2906.0,10.01,618.0,2.13,26128
1998,Bahia,Irecê,2851.0,3.91,1398.0,1.92,70116
1999,Bahia,Itabela,1389.0,4.54,274.0,0.9,29195
2000,Bahia,Itaberaba,3712.0,5.76,1158.0,1.8,60777
2001,Bahia,Itabuna,10544.0,4.95,2774.0,1.3,202679
2002,Bahia,Itacaré,651.0,2.3,96.0,0.34,27645
2003,Bahia,Itaeté,684.0,4.26,7.0,0.04,15372
2004,Bahia,Itagi,1513.0,12.25,270.0,2.19,10838
2005,Bahia,Itagibá,1212.0,8.31,208.0,1.43,13367
2006,Bahia,Itagimirim,450.0,6.55,148.0,2.15,6419
2007,Bahia,Itaguaçu da Bahia,1371.0,9.5,126.0,0.87,13058
2008,Bahia,Itaju do Colônia,766.0,11.46,371.0,5.55,5916
2009,Bahia,Itajuípe,1459.0,7.12,200.0,0.98,19032
2010,Bahia,Itamaraju,2023.0,3.14,307.0,0.48,62463
2011,Bahia,Itamari,276.0,3.43,58.0,0.72,7759
2012,Bahia,Itambé,2309.0,10.02,482.0,2.09,20740
2013,Bahia,Itanagra,370.0,5.74,91.0,1.41,6071
2014,Bahia,Itanhém,1902.0,9.8,460.0,2.37,17503
2015,Bahia,Itaparica,1551.0,6.98,157.0,0.71,20677
2016,Bahia,Itapé,694.0,7.92,168.0,1.92,8067
2017,Bahia,Itapebi,685.0,6.68,55.0,0.54,9574
2018,Bahia,Itapetinga,5817.0,7.64,1415.0,1.86,70330
2019,Bahia,Itapicuru,937.0,2.63,207.0,0.58,34639
2020,Bahia,Itapitanga,866.0,8.4,173.0,1.68,9447
2021,Bahia,Itaquara,689.0,8.28,142.0,1.71,7630
2022,Bahia,Itarantim,1623.0,8.22,347.0,1.76,18124
2023,Bahia,Itatim,1114.0,7.69,243.0,1.68,13373
2024,Bahia,Itiruçu,1231.0,9.79,251.0,2.0,11345
2025,Bahia,Itiúba,2183.0,6.05,510.0,1.41,33906
2026,Bahia,Itororó,1970.0,9.67,426.0,2.09,18412
2027,Bahia,Ituaçu,1638.0,8.64,286.0,1.51,17324
2028,Bahia,Ituberá,1012.0,3.54,299.0,1.05,27590
2029,Bahia,Iuiú,916.0,8.33,162.0,1.47,10078
2030,Bahia,Jaborandi,746.0,8.9,168.0,2.0,7639
2031,Bahia,Jacaraci,1860.0,12.53,360.0,2.43,12982
2032,Bahia,Jacobina,8080.0,10.04,1505.0,1.87,72438
2033,Bahia,Jaguaquara,4122.0,7.57,838.0,1.54,50301
2034,Bahia,Jaguarari,1844.0,5.49,112.0,0.33,31726
2035,Bahia,Jaguaripe,1178.0,6.27,180.0,0.96,17610
2036,Bahia,Jandaíra,253.0,2.36,95.0,0.89,10456
2037,Bahia,Jequié,14019.0,8.99,3679.0,2.36,141947
2038,Bahia,Jeremoabo,3619.0,8.94,819.0,2.02,36844
2039,Bahia,Jiquiriçá,1209.0,8.32,244.0,1.68,13328
2040,Bahia,Jitaúna,894.0,8.01,220.0,1.97,10272
2041,Bahia,João Dourado,1941.0,7.71,316.0,1.25,23247
2042,Bahia,Juazeiro,13087.0,6.04,3300.0,1.52,203620
2043,Bahia,Jucuruçu,146.0,1.6,44.0,0.48,8980
2044,Bahia,Jussara,1647.0,10.78,242.0,1.58,13637
